text,label
u should intimate u day before that tomorrow around ur delivery come at college suddenly he call me,1
tracking inaccurate,1
Poor services,0
very nice service good behavior of delivery man timely service,2
didnt receive my order nd it showing deliver,0
courier do not delivery my courier timely,0
we want return product on website there no option return please help u return product share company detail with u,1
good boy,2
your courier boy non cooperative,1
recieved wrong irem want exchange,1
afer this incident never ever give business blue dart aniy official not call up me arrange shipment since th shipment supppsw deliver today pm mean after day so strange even personaly talk tele customer executive for on th for delivery n she promise but failedwhat pathatic serviceabove all blue dart not take any action their responsible official,0
like way you deliver product keep go,1
aap aapna dilivery time aur kam kar sakte hai but ab tak jo time period hai wo it ok mai kah sakta hu,1
broken item,1
package deliver wrong address,0
excellent service thank you request call recipient by delivery person,2
rudy plaintive boy wind,1
unable track order,1
it not deliver on time send message about it blue dart take action deliver my order very next day thanks,1
shipment delay by day it take multiple followup have call customer service escalate issue thrice,1
all isgood,2
god,1
courier not deliver,0
blue dart,1
delivery boy refuse doorstep deliveryvery bad behaviour,0
havent receive my parcel,0
dont deliver ni may location,1
delivery person leave parcel bank card outside house didnt notify u,1
Div kuch,1
Everything looks good but no email transaction alerts receiving,2
not at all,1
your delivery person mention on nov a per whatsapp neither delivery person contact on mobile phone before delivery hdfc cheque book my home in morning he return hdfc cheque book hdfc bank branch this time it very bad service field delivery person of bluedart courier service thanks anindya,1
delivery should a per schedule,1
help full men,1
didnt ask delivery person deliver my product person a he at wrong address ask repeatedly deliver tomorrow morning a not currently available at my home location a out for my office what kind of stupid service it need my product deliver tomorrow morning,0
customer support excellent,2
get dilivery with no damage,1
delevery person goid,1
fast reliable delivery,1
Keep up the same status quo.,1
havent receive it yet,1
take day of delivery,1
no proper service this my th time visit agent get by myself poor communication,0
you give me ah frod material,1
not correct please return,0
clock not work,1
parcel not which order my money loss,1
shipment suppose deliver one day before but fake delivery attempt message deliver that shipment could not deliver due premise close,0
"Delivery of Debit Card using Blue Dart has been atrocious. They do not visit the premises and in there report mention consignee not available. This is the third day this has happened. I have informed the IDFC Agent about the situation. He has confirmed that he has called Blue Dart and left special instruction. However, the same has still not been delivered. I have lodged a complaint with Blue Dart directly vide email have still not heard back from them.
I strongly recommend that a different courier service be considered instead of Blue Dart. Even with other banks I work with Blue Dart is a perpetual problem. Blue Dart though is a third party it indirectly reflects badly on the bank using there services. 
I had to send my person to there office and still they did not deliver asking him to come back on Monday the 26th May 2025 for taking delivery of debit card. This is atrocious service of third party during account opening.",0
bluedart delibery boy very nice meet you frandly thanks,2
fine,1
Not proper,0
well do,1
worst experienceextremely poor service experience with blue dart for my shipment not deliver on time there no proper update or assistance from your customer care teamhave personally collect my order which km far from my addressthis experience completely shatter my trust in blue dart reliability professionalismkindly treat this a escalation resolve my complaint within work day if this not resolve satisfactorily,0
